candidate_id,department,admit
920665,C,Rejected
913501,C,Admitted
899540,A,Admitted
919377,C,Rejected
933205,E,Rejected
911754,B,Rejected
924686,D,Admitted
907746,B,Admitted
934929,E,Admitted
939495,F,Rejected
900618,A,Admitted
912678,B,Rejected
929555,D,Rejected
917906,C,Admitted
934565,E,Admitted
928111,D,Admitted
907413,B,Admitted
909754,B,Admitted
909705,B,Admitted
900586,A,Admitted
920477,C,Rejected
929847,D,Rejected
903643,A,Rejected
909633,B,Admitted
907379,B,Admitted
906585,A,Rejected
930581,D,Rejected
907024,B,Admitted
899783,A,Admitted
911811,B,Rejected
939850,F,Rejected
917031,C,Admitted
920306,C,Rejected
900769,A,Admitted
942875,F,Rejected
900831,A,Admitted
923619,D,Admitted
902419,A,Rejected
928096,D,Admitted
929895,D,Rejected
920463,C,Rejected
936330,E,Rejected
910567,B,Admitted
904748,A,Rejected
922172,C,Rejected
902801,A,Rejected
913367,C,Admitted
919048,C,Rejected
925471,D,Rejected
914882,C,Rejected
913199,C,Admitted
935931,E,Rejected
932918,E,Rejected
906731,B,Admitted
944444,F,Rejected
898053,A,Admitted
907212,B,Admitted
929715,D,Rejected
931883,D,Rejected
944541,F,Rejected
940067,F,Rejected
903142,A,Rejected
934775,E,Admitted
914885,C,Rejected
923097,C,Rejected
939487,F,Rejected
911151,B,Rejected
898896,A,Admitted
932941,E,Rejected
900687,A,Admitted
901313,A,Admitted
908754,B,Admitted
912164,B,Rejected
927393,D,Rejected
900458,A,Admitted
928912,D,Admitted
898920,A,Admitted
918128,C,Admitted
921327,C,Rejected
903874,A,Rejected
933457,E,Rejected
928502,D,Admitted
918443,C,Admitted
908160,B,Admitted
918140,C,Admitted
927904,D,Admitted
929785,D,Rejected
938823,F,Rejected
943160,F,Rejected
913505,C,Admitted
898175,A,Admitted
915335,C,Rejected
934285,E,Admitted
939412,F,Rejected
944219,F,Rejected
937456,E,Rejected
929594,D,Rejected
917197,C,Admitted
930003,D,Rejected
916712,C,Rejected
929322,D,Rejected
904352,A,Rejected
936003,E,Rejected
924107,D,Admitted
922200,C,Rejected
921451,C,Rejected
927240,D,Rejected
917597,C,Admitted
900072,A,Admitted
938751,F,Rejected
924572,D,Admitted
902274,A,Rejected
907867,B,Admitted
930435,D,Rejected
917534,C,Admitted
923730,D,Admitted
918235,C,Admitted
909764,B,Admitted
910700,B,Rejected
932161,E,Admitted
915918,C,Rejected
920924,C,Rejected
929524,D,Rejected
941555,F,Rejected
936329,E,Rejected
938648,F,Rejected
935587,E,Rejected
924618,D,Admitted
931835,D,Rejected
929381,D,Rejected
907572,B,Admitted
933891,E,Rejected
913287,C,Admitted
920348,C,Rejected
897314,A,Admitted
912796,B,Rejected
938133,E,Rejected
936413,E,Rejected
939074,F,Rejected
903877,A,Rejected
938503,F,Admitted
910925,B,Rejected
905982,A,Admitted
943858,F,Rejected
897161,A,Admitted
904969,A,Rejected
925251,D,Rejected
913304,C,Admitted
937927,E,Rejected
921164,C,Rejected
912961,B,Admitted
925239,D,Rejected
897358,A,Admitted
906058,A,Admitted
926563,D,Rejected
943093,F,Rejected
902614,A,Rejected
936545,E,Rejected
930290,D,Rejected
912307,B,Rejected
935873,E,Rejected
898870,A,Admitted
904266,A,Rejected
923850,D,Admitted
938182,E,Rejected
915538,C,Rejected
902974,A,Rejected
910072,B,Admitted
899183,A,Admitted
909936,B,Admitted
927895,D,Admitted
904320,A,Rejected
905714,A,Admitted
937906,E,Rejected
916618,C,Rejected
920811,C,Rejected
920166,C,Rejected
901033,A,Admitted
945315,F,Rejected
904967,A,Rejected
922675,C,Rejected
935470,E,Rejected
933887,E,Rejected
908660,B,Admitted
915356,C,Rejected
896856,A,Admitted
908450,B,Admitted
926306,D,Rejected
921351,C,Rejected
937694,E,Rejected
941204,F,Rejected
903147,A,Rejected
936353,E,Rejected
911109,B,Rejected
925592,D,Rejected
931606,D,Rejected
939647,F,Rejected
926065,D,Rejected
907396,B,Admitted
897557,A,Admitted
908720,B,Admitted
943331,F,Rejected
942680,F,Admitted
913830,C,Admitted
916714,C,Rejected
911384,B,Rejected
926807,D,Rejected
899500,A,Admitted
898457,A,Admitted
916537,C,Rejected
907031,B,Admitted
943515,F,Rejected
897263,A,Admitted
941320,F,Rejected
919788,C,Rejected
921006,C,Rejected
906280,A,Admitted
899387,A,Admitted
933852,E,Rejected
942814,F,Rejected
933230,E,Rejected
911825,B,Rejected
915562,C,Rejected
919238,C,Rejected
945251,F,Rejected
923136,C,Rejected
910163,B,Admitted
935961,E,Rejected
913926,C,Admitted
897710,A,Admitted
935504,E,Rejected
915052,C,Rejected
946187,F,Rejected
906826,B,Admitted
944510,F,Rejected
918840,C,Admitted
920364,C,Rejected
927733,D,Rejected
910635,B,Rejected
906338,A,Admitted
939204,F,Rejected
897924,A,Admitted
939170,F,Rejected
941510,F,Rejected
930224,D,Rejected
914260,C,Admitted
917347,C,Admitted
920994,C,Rejected
915010,C,Rejected
922334,C,Rejected
929905,D,Rejected
927199,D,Rejected
908398,B,Admitted
902997,A,Rejected
922833,C,Rejected
916024,C,Rejected
903670,A,Rejected
946056,F,Rejected
899163,A,Admitted
943987,F,Rejected
936949,E,Rejected
931825,D,Rejected
944452,F,Rejected
940751,F,Rejected
927479,D,Rejected
932485,E,Admitted
928300,D,Admitted
934848,E,Admitted
921694,C,Rejected
936277,E,Rejected
926728,D,Rejected
923419,D,Admitted
897272,A,Admitted
919787,C,Rejected
939589,F,Rejected
912144,B,Rejected
902593,A,Rejected
920759,C,Rejected
941068,F,Rejected
923574,D,Admitted
922860,C,Rejected
925347,D,Rejected
910718,B,Rejected
907083,B,Admitted
905454,A,Rejected
926668,D,Rejected
920524,C,Rejected
933129,E,Rejected
902246,A,Rejected
939764,F,Rejected
901383,A,Admitted
945974,F,Rejected
943762,F,Rejected
920141,C,Rejected
913350,C,Admitted
945912,F,Rejected
902448,A,Rejected
942755,F,Admitted
919796,C,Rejected
925071,D,Rejected
935650,E,Rejected
906573,A,Rejected
911535,B,Rejected
920057,C,Rejected
934093,E,Admitted
909906,B,Admitted
907198,B,Admitted
921896,C,Rejected
942858,F,Rejected
917098,C,Admitted
939333,F,Rejected
909074,B,Admitted
938924,F,Rejected
911705,B,Rejected
919257,C,Rejected
925218,D,Rejected
896805,A,Admitted
943770,F,Rejected
913968,C,Admitted
941770,F,Rejected
908111,B,Admitted
923714,D,Admitted
915983,C,Rejected
913575,C,Admitted
934426,E,Admitted
905012,A,Rejected
927179,D,Rejected
938679,F,Rejected
908701,B,Admitted
929687,D,Rejected
903285,A,Rejected
916475,C,Rejected
903981,A,Rejected
912161,B,Rejected
941369,F,Rejected
920647,C,Rejected
931406,D,Rejected
936854,E,Rejected
929313,D,Rejected
901295,A,Admitted
912649,B,Rejected
943079,F,Rejected
928543,D,Admitted
937084,E,Rejected
936556,E,Rejected
916422,C,Rejected
909694,B,Admitted
938250,E,Rejected
928452,D,Admitted
910838,B,Rejected
906986,B,Admitted
939726,F,Rejected
940923,F,Rejected
917144,C,Admitted
916087,C,Rejected
930684,D,Rejected
916225,C,Rejected
937088,E,Rejected
941353,F,Rejected
922622,C,Rejected
935017,E,Admitted
934107,E,Admitted
937567,E,Rejected
908538,B,Admitted
941077,F,Rejected
933903,E,Rejected
913340,C,Admitted
923387,D,Admitted
928612,D,Admitted
940786,F,Rejected
919894,C,Rejected
912509,B,Rejected
939379,F,Rejected
899532,A,Admitted
898474,A,Admitted
903195,A,Rejected
935103,E,Admitted
917290,C,Admitted
906561,A,Rejected
933733,E,Rejected
940198,F,Rejected
919654,C,Rejected
932817,E,Rejected
931445,D,Rejected
913373,C,Admitted
939928,F,Rejected
940924,F,Rejected
935811,E,Rejected
913971,C,Admitted
915760,C,Rejected
934738,E,Admitted
904666,A,Rejected
920336,C,Rejected
936219,E,Rejected
925665,D,Rejected
940027,F,Rejected
900871,A,Admitted
939911,F,Rejected
927213,D,Rejected
907197,B,Admitted
899504,A,Admitted
945175,F,Rejected
913992,C,Admitted
906534,A,Rejected
928032,D,Admitted
918917,C,Admitted
941453,F,Rejected
934601,E,Admitted
938528,F,Admitted
905072,A,Rejected
918877,C,Admitted
928457,D,Admitted
901189,A,Admitted
918612,C,Admitted
926388,D,Rejected
917564,C,Admitted
902093,A,Admitted
910254,B,Admitted
902404,A,Rejected
941181,F,Rejected
914158,C,Admitted
921114,C,Rejected
922690,C,Rejected
943226,F,Rejected
916101,C,Rejected
901482,A,Admitted
927226,D,Rejected
911336,B,Rejected
906865,B,Admitted
903457,A,Rejected
939891,F,Rejected
911858,B,Rejected
940183,F,Rejected
904935,A,Rejected
903963,A,Rejected
925586,D,Rejected
933270,E,Rejected
929244,D,Admitted
944500,F,Rejected
924189,D,Admitted
908911,B,Admitted
945556,F,Rejected
922750,C,Rejected
912213,B,Rejected
940022,F,Rejected
906977,B,Admitted
930458,D,Rejected
943622,F,Rejected
941413,F,Rejected
900468,A,Admitted
945612,F,Rejected
927761,D,Rejected
930061,D,Rejected
928393,D,Admitted
942269,F,Rejected
935395,E,Rejected
904069,A,Rejected
918035,C,Admitted
898267,A,Admitted
904747,A,Rejected
920553,C,Rejected
933203,E,Rejected
908282,B,Admitted
937049,E,Rejected
912979,B,Admitted
927572,D,Rejected
897621,A,Admitted
913856,C,Admitted
909238,B,Admitted
925722,D,Rejected
940363,F,Rejected
941830,F,Rejected
898209,A,Admitted
922564,C,Rejected
905830,A,Admitted
933680,E,Rejected
916206,C,Rejected
905847,A,Admitted
940302,F,Rejected
913338,C,Admitted
897179,A,Admitted
930599,D,Rejected
941895,F,Rejected
925272,D,Rejected
939729,F,Rejected
912281,B,Rejected
932309,E,Admitted
903219,A,Rejected
904222,A,Rejected
901976,A,Admitted
945662,F,Rejected
905608,A,Admitted
914585,C,Rejected
907532,B,Admitted
934670,E,Admitted
907074,B,Admitted
941893,F,Rejected
910648,B,Rejected
905455,A,Rejected
925518,D,Rejected
912309,B,Rejected
934026,E,Rejected
908723,B,Admitted
940422,F,Rejected
910729,B,Rejected
930014,D,Rejected
913429,C,Admitted
927416,D,Rejected
901739,A,Admitted
932804,E,Rejected
906991,B,Admitted
941023,F,Rejected
901330,A,Admitted
911570,B,Rejected
919113,C,Rejected
910990,B,Rejected
944827,F,Rejected
936457,E,Rejected
943255,F,Rejected
901164,A,Admitted
900038,A,Admitted
906768,B,Admitted
906941,B,Admitted
939554,F,Rejected
904543,A,Rejected
931789,D,Rejected
926820,D,Rejected
916398,C,Rejected
942437,F,Rejected
913450,C,Admitted
920885,C,Rejected
928467,D,Admitted
929763,D,Rejected
926590,D,Rejected
909882,B,Admitted
931401,D,Rejected
899363,A,Admitted
929587,D,Rejected
920621,C,Rejected
929709,D,Rejected
900503,A,Admitted
946237,F,Rejected
907469,B,Admitted
897227,A,Admitted
940827,F,Rejected
908489,B,Admitted
900028,A,Admitted
911554,B,Rejected
941252,F,Rejected
924238,D,Admitted
898562,A,Admitted
916873,C,Admitted
945566,F,Rejected
929653,D,Rejected
904245,A,Rejected
906007,A,Admitted
944421,F,Rejected
906194,A,Admitted
908730,B,Admitted
916795,C,Admitted
938343,E,Rejected
929205,D,Admitted
938261,E,Rejected
924364,D,Admitted
928850,D,Admitted
935157,E,Rejected
943949,F,Rejected
897661,A,Admitted
919937,C,Rejected
926813,D,Rejected
944658,F,Rejected
903889,A,Rejected
926577,D,Rejected
910214,B,Admitted
934281,E,Admitted
942778,F,Rejected
907118,B,Admitted
928471,D,Admitted
920271,C,Rejected
917582,C,Admitted
922532,C,Rejected
908081,B,Admitted
913503,C,Admitted
923683,D,Admitted
939586,F,Rejected
898139,A,Admitted
943571,F,Rejected
941877,F,Rejected
911826,B,Rejected
923734,D,Admitted
927373,D,Rejected
945542,F,Rejected
927191,D,Rejected
923778,D,Admitted
936938,E,Rejected
902389,A,Rejected
936046,E,Rejected
896524,A,Admitted
899237,A,Admitted
905725,A,Admitted
909832,B,Admitted
903342,A,Rejected
924895,D,Rejected
944339,F,Rejected
943183,F,Rejected
925960,D,Rejected
919587,C,Rejected
905292,A,Rejected
910919,B,Rejected
899261,A,Admitted
926961,D,Rejected
936284,E,Rejected
929353,D,Rejected
899475,A,Admitted
907520,B,Admitted
941086,F,Rejected
943239,F,Rejected
896486,A,Admitted
945950,F,Rejected
927055,D,Rejected
911538,B,Rejected
899231,A,Admitted
911727,B,Rejected
919329,C,Rejected
899558,A,Admitted
907180,B,Admitted
901599,A,Admitted
924194,D,Admitted
908674,B,Admitted
904798,A,Rejected
914334,C,Admitted
913202,C,Admitted
900814,A,Admitted
921868,C,Rejected
925135,D,Rejected
913376,C,Admitted
945741,F,Rejected
919111,C,Rejected
912427,B,Rejected
907018,B,Admitted
942705,F,Admitted
905163,A,Rejected
928335,D,Admitted
927322,D,Rejected
936755,E,Rejected
925397,D,Rejected
897892,A,Admitted
926842,D,Rejected
932617,E,Rejected
942646,F,Admitted
946071,F,Rejected
899021,A,Admitted
903035,A,Rejected
910774,B,Rejected
918716,C,Admitted
902050,A,Admitted
921363,C,Rejected
914297,C,Admitted
916802,C,Admitted
945021,F,Rejected
936693,E,Rejected
900015,A,Admitted
943270,F,Rejected
917963,C,Admitted
935092,E,Admitted
944265,F,Rejected
920713,C,Rejected
943136,F,Rejected
904919,A,Rejected
897575,A,Admitted
921856,C,Rejected
925975,D,Rejected
913941,C,Admitted
945955,F,Rejected
915704,C,Rejected
900943,A,Admitted
940616,F,Rejected
917460,C,Admitted
940314,F,Rejected
934521,E,Admitted
903991,A,Rejected
900435,A,Admitted
942358,F,Rejected
923216,C,Rejected
935305,E,Rejected
901198,A,Admitted
937331,E,Rejected
945086,F,Rejected
939535,F,Rejected
923638,D,Admitted
944080,F,Rejected
899708,A,Admitted
930401,D,Rejected
915624,C,Rejected
922990,C,Rejected
918985,C,Rejected
913010,B,Admitted
911074,B,Rejected
939284,F,Rejected
907755,B,Admitted
928617,D,Admitted
929970,D,Rejected
910528,B,Admitted
899744,A,Admitted
902637,A,Rejected
924217,D,Admitted
907512,B,Admitted
904430,A,Rejected
914950,C,Rejected
909521,B,Admitted
935648,E,Rejected
945223,F,Rejected
906765,B,Admitted
926900,D,Rejected
935031,E,Admitted
938310,E,Rejected
905447,A,Rejected
909298,B,Admitted
924399,D,Admitted
944334,F,Rejected
937911,E,Rejected
933488,E,Rejected
937513,E,Rejected
915648,C,Rejected
944794,F,Rejected
927544,D,Rejected
916650,C,Rejected
927461,D,Rejected
928024,D,Admitted
918994,C,Rejected
913135,B,Rejected
933706,E,Rejected
930374,D,Rejected
933709,E,Rejected
926257,D,Rejected
926033,D,Rejected
901765,A,Admitted
941603,F,Rejected
942510,F,Admitted
904466,A,Rejected
917143,C,Admitted
914500,C,Rejected
943177,F,Rejected
936042,E,Rejected
897559,A,Admitted
913016,B,Admitted
942183,F,Rejected
905949,A,Admitted
939270,F,Rejected
911348,B,Rejected
908416,B,Admitted
907362,B,Admitted
920297,C,Rejected
939101,F,Rejected
910005,B,Admitted
912148,B,Rejected
936725,E,Rejected
920567,C,Rejected
903509,A,Rejected
940702,F,Rejected
923682,D,Admitted
925186,D,Rejected
944954,F,Rejected
935444,E,Rejected
905651,A,Admitted
945655,F,Rejected
912850,B,Rejected
914668,C,Rejected
897777,A,Admitted
898920,A,Admitted
902796,A,Rejected
918834,C,Admitted
941622,F,Rejected
945288,F,Rejected
906716,A,Rejected
914176,C,Admitted
934340,E,Admitted
909187,B,Admitted
925027,D,Rejected
909649,B,Admitted
901879,A,Admitted
897479,A,Admitted
905273,A,Rejected
933082,E,Rejected
901957,A,Admitted
945688,F,Rejected
938147,E,Rejected
911749,B,Rejected
929176,D,Admitted
938762,F,Rejected
942180,F,Rejected
901544,A,Admitted
926202,D,Rejected
925553,D,Rejected
918184,C,Admitted
918339,C,Admitted
920127,C,Rejected
908035,B,Admitted
936667,E,Rejected
920213,C,Rejected
942184,F,Rejected
940944,F,Rejected
921920,C,Rejected
923886,D,Admitted
929050,D,Admitted
904456,A,Rejected
923550,D,Admitted
924489,D,Admitted
911284,B,Rejected
924519,D,Admitted
941181,F,Rejected
910644,B,Rejected
914836,C,Rejected
905624,A,Admitted
932928,E,Rejected
902577,A,Rejected
930745,D,Rejected
903177,A,Rejected
931884,D,Rejected
914296,C,Admitted
917313,C,Admitted
931408,D,Rejected
922175,C,Rejected
901909,A,Admitted
922891,C,Rejected
909582,B,Admitted
923170,C,Rejected
920077,C,Rejected
939981,F,Rejected
900193,A,Admitted
943688,F,Rejected
945690,F,Rejected
901354,A,Admitted
922471,C,Rejected
901186,A,Admitted
918686,C,Admitted
904453,A,Rejected
941871,F,Rejected
898955,A,Admitted
937621,E,Rejected
944882,F,Rejected
925531,D,Rejected
905946,A,Admitted
930428,D,Rejected
939805,F,Rejected
903549,A,Rejected
908687,B,Admitted
932153,E,Admitted
897248,A,Admitted
937146,E,Rejected
902915,A,Rejected
899548,A,Admitted
929966,D,Rejected
913435,C,Admitted
932044,E,Admitted
941136,F,Rejected
936940,E,Rejected
920291,C,Rejected
940554,F,Rejected
931037,D,Rejected
945786,F,Rejected
943634,F,Rejected
931577,D,Rejected
897097,A,Admitted
919898,C,Rejected
898809,A,Admitted
934236,E,Admitted
943992,F,Rejected
933105,E,Rejected
921084,C,Rejected
944495,F,Rejected
941935,F,Rejected
904610,A,Rejected
921397,C,Rejected
944296,F,Rejected
904046,A,Rejected
903141,A,Rejected
929617,D,Rejected
921467,C,Rejected
925404,D,Rejected
906251,A,Admitted
931710,D,Rejected
922769,C,Rejected
939672,F,Rejected
937889,E,Rejected
927861,D,Admitted
906346,A,Admitted
911347,B,Rejected
897345,A,Admitted
897691,A,Admitted
904856,A,Rejected
926583,D,Rejected
928078,D,Admitted
929688,D,Rejected
906071,A,Admitted
914988,C,Rejected
923877,D,Admitted
924934,D,Rejected
919456,C,Rejected
944960,F,Rejected
896962,A,Admitted
927443,D,Rejected
901232,A,Admitted
932734,E,Rejected
938419,F,Admitted
944803,F,Rejected
907021,B,Admitted
902029,A,Admitted
915779,C,Rejected
926831,D,Rejected
901029,A,Admitted
924260,D,Admitted
923658,D,Admitted
901539,A,Admitted
931105,D,Rejected
904616,A,Rejected
901840,A,Admitted
927620,D,Rejected
916090,C,Rejected
944425,F,Rejected
941787,F,Rejected
910974,B,Rejected
928884,D,Admitted
912300,B,Rejected
939516,F,Rejected
921648,C,Rejected
908986,B,Admitted
941684,F,Rejected
917131,C,Admitted
896502,A,Admitted
900585,A,Admitted
935204,E,Rejected
908592,B,Admitted
912471,B,Rejected
939725,F,Rejected
932410,E,Admitted
941921,F,Rejected
912380,B,Rejected
908195,B,Admitted
936237,E,Rejected
896782,A,Admitted
901346,A,Admitted
939927,F,Rejected
923697,D,Admitted
911543,B,Rejected
937085,E,Rejected
923837,D,Admitted
943505,F,Rejected
931716,D,Rejected
939845,F,Rejected
903179,A,Rejected
932082,E,Admitted
915883,C,Rejected
922998,C,Rejected
911594,B,Rejected
912188,B,Rejected
932712,E,Rejected
897585,A,Admitted
946018,F,Rejected
938016,E,Rejected
916889,C,Admitted
926514,D,Rejected
924894,D,Rejected
914242,C,Admitted
924078,D,Admitted
898577,A,Admitted
945782,F,Rejected
940109,F,Rejected
897058,A,Admitted
919445,C,Rejected
929168,D,Admitted
929578,D,Rejected
939894,F,Rejected
906603,A,Rejected
935167,E,Rejected
940223,F,Rejected
932627,E,Rejected
897337,A,Admitted
938235,E,Rejected
931947,D,Rejected
928688,D,Admitted
940577,F,Rejected
905997,A,Admitted
939961,F,Rejected
913480,C,Admitted
936200,E,Rejected
909555,B,Admitted
921251,C,Rejected
899899,A,Admitted
909860,B,Admitted
921688,C,Rejected
904028,A,Rejected
924013,D,Admitted
914712,C,Rejected
898455,A,Admitted
922396,C,Rejected
898059,A,Admitted
897362,A,Admitted
902327,A,Rejected
907588,B,Admitted
900598,A,Admitted
929969,D,Rejected
945479,F,Rejected
914657,C,Rejected
944660,F,Rejected
940659,F,Rejected
905066,A,Rejected
937926,E,Rejected
937117,E,Rejected
929204,D,Admitted
945356,F,Rejected
941619,F,Rejected
936563,E,Rejected
944365,F,Rejected
936053,E,Rejected
933861,E,Rejected
901484,A,Admitted
916240,C,Rejected
941867,F,Rejected
926428,D,Rejected
917043,C,Admitted
915020,C,Rejected
922803,C,Rejected
941300,F,Rejected
931901,D,Rejected
942220,F,Rejected
905000,A,Rejected
917744,C,Admitted
928302,D,Admitted
911289,B,Rejected
918458,C,Admitted
923570,D,Admitted
919213,C,Rejected
943091,F,Rejected
940732,F,Rejected
907499,B,Admitted
897543,A,Admitted
942017,F,Rejected
943348,F,Rejected
902482,A,Rejected
922448,C,Rejected
917054,C,Admitted
912749,B,Rejected
906055,A,Admitted
939109,F,Rejected
900579,A,Admitted
941099,F,Rejected
929478,D,Rejected
942148,F,Rejected
940918,F,Rejected
908900,B,Admitted
908443,B,Admitted
917190,C,Admitted
926733,D,Rejected
902764,A,Rejected
917371,C,Admitted
899379,A,Admitted
915576,C,Rejected
928307,D,Admitted
910932,B,Rejected
897512,A,Admitted
901791,A,Admitted
941340,F,Rejected
921479,C,Rejected
934443,E,Admitted
929007,D,Admitted
910702,B,Rejected
943119,F,Rejected
935610,E,Rejected
903843,A,Rejected
928705,D,Admitted
906960,B,Admitted
907859,B,Admitted
935683,E,Rejected
936291,E,Rejected
914463,C,Admitted
943649,F,Rejected
942818,F,Rejected
899378,A,Admitted
911499,B,Rejected
944374,F,Rejected
906757,B,Admitted
921234,C,Rejected
911292,B,Rejected
928780,D,Admitted
919789,C,Rejected
907102,B,Admitted
896902,A,Admitted
907703,B,Admitted
905463,A,Rejected
906693,A,Rejected
924821,D,Rejected
922733,C,Rejected
915668,C,Rejected
917207,C,Admitted
910876,B,Rejected
907925,B,Admitted
927991,D,Admitted
919201,C,Rejected
917011,C,Admitted
930712,D,Rejected
901359,A,Admitted
